source,id,name,date,latitude,longitude,altitude_m,mass_g,diameter_m,velocity_km_s,miss_distance_km,recclass,orbital_inclination_deg,eccentricity,epoch,x,y,z,vx,vy,vz,energy,impact_e
neo,2163412,163412 (2002 RV25),1915-10-23,N/A,N/A,N/A,N/A,1450.583,18.2946820332,56569366.366828839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163454,163454 (2002 RN129),1902-12-25,N/A,N/A,N/A,N/A,647.952,19.8716834186,57016581.958656931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163667,163667 (2002 WC1),1901-12-28,N/A,N/A,N/A,N/A,454.509,5.2387957124,233269059.851001496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163679,163679 (2002 XG84),1907-08-31,N/A,N/A,N/A,N/A,596.407,9.8391437969,25730904.295074001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163683,163683 (2002 YP2),1925-05-15,N/A,N/A,N/A,N/A,666.105,21.4584080827,17861913.586786447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163691,163691 (2003 BB43),N/A,N/A,N/A,N/A,N/A,1642.641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163692,163692 (2003 CY18),1907-05-23,N/A,N/A,N/A,N/A,953.987,11.1142579332,16353107.662302658,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163693,163693 Atira (2003 CP20),1912-03-04,N/A,N/A,N/A,N/A,2246.687,20.0610936,18464847.366752405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163694,163694 (2003 DP13),1909-06-29,N/A,N/A,N/A,N/A,1360.012,12.7615597166,14427999.872635862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163696,163696 (2003 EB50),1950-11-30,N/A,N/A,N/A,N/A,2125.899,24.594783276,24419350.298003611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163697,163697 (2003 EF54),1901-03-31,N/A,N/A,N/A,N/A,414.517,16.7100639828,25754647.137579358,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163732,163732 (2003 KP2),1910-06-17,N/A,N/A,N/A,N/A,3447.804,9.0145067353,128282281.194430643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163758,163758 (2003 OS13),1901-09-16,N/A,N/A,N/A,N/A,1411.051,34.2467482098,15540706.825084404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163760,163760 (2003 OR14),1943-09-24,N/A,N/A,N/A,N/A,1984.004,10.5960913687,14692650.936248859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163818,163818 (2003 RX7),1903-04-26,N/A,N/A,N/A,N/A,874.063,13.7968573457,22534320.495779591,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163899,163899 (2003 SD220),1901-08-25,N/A,N/A,N/A,N/A,1322.948,8.9126146936,18083453.20710753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163902,163902 (2003 SW222),1913-12-27,N/A,N/A,N/A,N/A,1554.328,8.4387922272,40697458.833436635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164120,164120 (2003 YK),1900-05-02,N/A,N/A,N/A,N/A,669.179,11.2620190211,26363129.9812568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164121,164121 (2003 YT1),1901-04-26,N/A,N/A,N/A,N/A,2532.460,23.2090832806,7348389.223100334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164184,164184 (2004 BF68),1900-06-19,N/A,N/A,N/A,N/A,546.440,14.5002208185,24453163.515605249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164201,164201 (2004 EC),1913-08-24,N/A,N/A,N/A,N/A,3072.859,38.6625421625,9589731.291929502,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164202,164202 (2004 EW),1929-02-02,N/A,N/A,N/A,N/A,282.841,10.3671044695,15167179.553669432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164206,164206 (2004 FN18),1903-11-08,N/A,N/A,N/A,N/A,1263.405,11.6952631137,16730295.518797595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164207,164207 Cardea (2004 GU9),1900-10-22,N/A,N/A,N/A,N/A,248.624,7.5612142616,21568606.675057757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164211,164211 (2004 JA27),1903-07-07,N/A,N/A,N/A,N/A,541.430,11.8715917146,19659150.771976729,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164214,164214 (2004 LZ11),1930-09-10,N/A,N/A,N/A,N/A,601.925,0.2620367202,67158914.273678772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164215,164215 Doloreshill (2004 MF6),1921-09-07,N/A,N/A,N/A,N/A,428.097,0.9751526742,70751439.593250254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164216,164216 (2004 OT11),1906-08-05,N/A,N/A,N/A,N/A,1505.021,19.3496868971,28672711.597199652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164217,164217 (2004 PT42),1964-08-20,N/A,N/A,N/A,N/A,1590.533,26.0737807621,28418069.259400709,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164221,164221 (2004 QE20),1906-06-13,N/A,N/A,N/A,N/A,352.811,5.4817999425,70269535.292205923,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164222,164222 (2004 RN9),1919-08-30,N/A,N/A,N/A,N/A,290.765,7.942214437,66452007.176582645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164294,164294 (2004 XZ130),1900-01-06,N/A,N/A,N/A,N/A,349.577,14.113191695,10483812.371690525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164341,164341 (2005 CO),1920-04-07,N/A,N/A,N/A,N/A,327.750,4.8199381895,58615686.488893763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164342,164342 (2005 CP),1940-07-05,N/A,N/A,N/A,N/A,272.611,18.4104657856,67498119.260900283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2164400,164400 (2005 GN59),1929-12-09,N/A,N/A,N/A,N/A,1437.284,8.9770033535,17003964.446732701,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2168044,168044 (2005 SG),1901-10-09,N/A,N/A,N/A,N/A,653.947,24.5434511044,69710521.906013904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2168318,168318 (1989 DA),1914-08-14,N/A,N/A,N/A,N/A,710.465,2.7025313666,266464142.509510293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2168378,168378 (1997 ET30),1988-08-29,N/A,N/A,N/A,N/A,1784.607,8.7477391498,9389942.513756217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2168791,168791 (2000 SQ43),1906-09-05,N/A,N/A,N/A,N/A,730.369,14.226749966,59411724.999241619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2169352,169352 (2001 UY16),1959-11-04,N/A,N/A,N/A,N/A,580.153,18.2649923061,27062593.537135337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2169675,169675 (2002 JM97),1903-07-04,N/A,N/A,N/A,N/A,1993.162,10.987252057,65358428.989615476,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2170013,170013 (2002 UO3),1903-07-21,N/A,N/A,N/A,N/A,1200.999,8.451442153,174391294.304754072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2170086,170086 (2002 XR14),1916-04-23,N/A,N/A,N/A,N/A,1012.844,11.6741214872,4614876.130926179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2170502,170502 (2003 WM7),1903-11-06,N/A,N/A,N/A,N/A,1450.583,26.0600543398,10703693.116190965,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2170891,170891 (2004 TY16),1941-02-16,N/A,N/A,N/A,N/A,1735.972,5.0933078928,29691309.207433067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2170903,170903 (2004 WS2),1900-01-01,N/A,N/A,N/A,N/A,985.241,16.7391552063,13855263.469914494,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2171486,171486 (1996 MO),1900-02-02,N/A,N/A,N/A,N/A,894.422,10.1920920392,12950123.247935425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2171576,171576 (1999 VP11),1915-10-29,N/A,N/A,N/A,N/A,793.492,26.3198637812,28708464.276386905,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2171819,171819 (2001 FZ6),1944-08-09,N/A,N/A,N/A,N/A,906.865,4.0535670922,5291835.065869349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2171839,171839 (2001 JM1),1904-05-01,N/A,N/A,N/A,N/A,613.116,10.156757776,8726337.926351568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2172034,172034 (2001 WR1),1900-09-27,N/A,N/A,N/A,N/A,1162.901,15.4583368682,27896822.708198049,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2172678,172678 (2003 YM137),1912-05-29,N/A,N/A,N/A,N/A,717.039,13.0505364965,13325692.021643139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2172718,172718 (2004 BD85),1916-10-29,N/A,N/A,N/A,N/A,720.348,11.6395672377,2694287.274038047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2172722,172722 (2004 BV102),1912-01-07,N/A,N/A,N/A,N/A,1257.600,24.3327056092,17572400.150048161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2172974,172974 (2005 YW55),1918-07-09,N/A,N/A,N/A,N/A,566.947,8.5210815821,9194548.861164384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2173232,173232 (1998 XC9),1901-03-23,N/A,N/A,N/A,N/A,949.604,3.2505182976,192362028.374135919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2173561,173561 (2000 YV137),1904-08-08,N/A,N/A,N/A,N/A,915.256,16.2279308726,5612563.414644391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2173664,173664 (2001 JU2),1902-08-11,N/A,N/A,N/A,N/A,480.333,3.0016232362,18715822.193090002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2173689,173689 (2001 PK9),1901-06-02,N/A,N/A,N/A,N/A,958.391,7.6097894971,18531327.044523409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2174050,174050 (2002 CC19),1903-02-09,N/A,N/A,N/A,N/A,1292.834,25.8181781124,49678306.224759012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2174806,174806 (2003 XL),1974-04-22,N/A,N/A,N/A,N/A,1547.186,5.25992749,228605972.874349565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2174881,174881 (2004 BU58),N/A,N/A,N/A,N/A,N/A,1026.934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2175114,175114 (2004 QQ),1908-02-06,N/A,N/A,N/A,N/A,1921.067,3.9895908961,246133555.207961444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2175189,175189 (2005 EC224),1967-01-12,N/A,N/A,N/A,N/A,945.241,9.0927106721,9579074.373504525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2175706,175706 (1996 FG3),1901-03-20,N/A,N/A,N/A,N/A,940.898,7.359566212,10010295.99329752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2175729,175729 (1998 BB10),1906-01-11,N/A,N/A,N/A,N/A,351.190,15.6133492871,14132259.948151371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2175921,175921 (2000 DM1),1904-08-08,N/A,N/A,N/A,N/A,932.272,16.1308964638,48497334.17388059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2177016,177016 (2003 BM47),1902-03-22,N/A,N/A,N/A,N/A,440.091,21.4652460575,19593528.095523594,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2177049,177049 (2003 EE16),1904-11-11,N/A,N/A,N/A,N/A,471.566,22.0832781305,11933091.942360697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2177255,177255 (2003 WC25),1982-09-13,N/A,N/A,N/A,N/A,1886.004,7.066074395,29341788.669166132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2177614,177614 (2004 HK33),1905-10-09,N/A,N/A,N/A,N/A,1310.819,13.0373062121,17808424.793569012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2177651,177651 (2004 XM14),N/A,N/A,N/A,N/A,N/A,1335.189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2178601,178601 (2000 CG59),2019-07-03,N/A,N/A,N/A,N/A,1217.706,9.7353534577,9585499.946096126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2178871,178871 (2001 MA8),1906-06-29,N/A,N/A,N/A,N/A,1240.345,5.2904763104,58865940.044060942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2179806,179806 (2002 TD66),1911-11-10,N/A,N/A,N/A,N/A,347.971,11.7052561721,12076923.427823464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2180186,180186 (2003 QZ30),1901-10-07,N/A,N/A,N/A,N/A,1310.819,12.9371252488,7085598.423960574,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2183548,183548 (2003 HU42),N/A,N/A,N/A,N/A,N/A,1223.327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2184266,184266 (2004 VW14),1906-03-01,N/A,N/A,N/A,N/A,543.930,17.8384195376,13058783.496252268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2184990,184990 (2006 KE89),1902-09-25,N/A,N/A,N/A,N/A,2257.057,35.7166460243,14083635.883189105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2185702,185702 (1998 HK3),1978-07-31,N/A,N/A,N/A,N/A,1031.674,10.7344380092,6944373.142830225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2185716,185716 (1998 SF35),1994-07-13,N/A,N/A,N/A,N/A,1105.459,18.7373645121,10043128.357504716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2185851,185851 (2000 DP107),1914-05-09,N/A,N/A,N/A,N/A,936.575,7.6801065049,22818804.691485069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2185853,185853 (2000 ER70),N/A,N/A,N/A,N/A,N/A,1776.408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2186822,186822 (2004 FE31),1947-11-11,N/A,N/A,N/A,N/A,1184.521,15.7142762523,22436113.93718133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2186823,186823 (2004 FN32),1930-06-28,N/A,N/A,N/A,N/A,647.952,37.2914255778,13071769.309438044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2186844,186844 (2004 GA1),1905-09-17,N/A,N/A,N/A,N/A,1404.568,12.8274709714,26652787.196507943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2187026,187026 (2005 EK70),1906-02-13,N/A,N/A,N/A,N/A,1450.583,18.9112302524,17927040.974611586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2187040,187040 (2005 JS108),1904-07-12,N/A,N/A,N/A,N/A,621.645,10.9804832216,15515741.558544129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2188174,188174 (2002 JC),1908-05-30,N/A,N/A,N/A,N/A,1372.596,21.0745213831,20167769.467776949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2188452,188452 (2004 HE62),1907-12-18,N/A,N/A,N/A,N/A,1360.012,5.9179032228,226193051.263859189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189008,189008 (1996 FR3),1916-04-12,N/A,N/A,N/A,N/A,2277.942,28.8596073394,11797543.870477274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189011,189011 Ogmios (1997 NJ6),1909-11-25,N/A,N/A,N/A,N/A,656.966,9.8030812414,36155348.288301629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189040,189040 (2000 MU1),1902-01-08,N/A,N/A,N/A,N/A,456.607,23.9262052275,65143807.762149135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189058,189058 (2000 UT16),N/A,N/A,N/A,N/A,N/A,2011.605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189062,189062 (2000 VA45),1909-11-04,N/A,N/A,N/A,N/A,902.698,7.2331266817,12503751.926646465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189173,189173 (2002 XY4),2083-06-11,N/A,N/A,N/A,N/A,707.201,24.0249209344,29295739.587460815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189263,189263 (2005 CA),1935-02-16,N/A,N/A,N/A,N/A,3058.740,5.0154397718,175603902.714788614,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189552,189552 (2000 RL77),1922-10-23,N/A,N/A,N/A,N/A,1760.121,16.8301331919,52190022.911868229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189630,189630 (2001 LE6),1920-08-24,N/A,N/A,N/A,N/A,1173.661,20.7298657895,10413177.164286661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189700,189700 (2001 TA45),1999-04-11,N/A,N/A,N/A,N/A,636.125,5.1837228247,6499173.786214632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189865,189865 (2003 NC),1904-11-03,N/A,N/A,N/A,N/A,546.440,23.4664213209,61638059.918385145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2189973,189973 (2003 XE11),N/A,N/A,N/A,N/A,N/A,1316.869,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190119,190119 (2004 VA64),1905-10-12,N/A,N/A,N/A,N/A,1680.903,13.2272624851,255472857.227065665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190135,190135 (2005 QE30),1917-03-29,N/A,N/A,N/A,N/A,1464.005,14.9468271785,27276436.915516826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190161,190161 (2005 TJ174),1958-12-13,N/A,N/A,N/A,N/A,1903.455,7.3578257153,11299880.869967995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190166,190166 (2005 UP156),1928-06-26,N/A,N/A,N/A,N/A,1511.968,9.0794975604,13429901.9427645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190208,190208 (2006 AQ),1918-01-11,N/A,N/A,N/A,N/A,985.241,15.082153011,48727170.35743379,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190491,190491 (2000 FJ10),1903-03-18,N/A,N/A,N/A,N/A,263.963,7.0246480691,67477654.750997467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190758,190758 (2001 QH96),1913-09-01,N/A,N/A,N/A,N/A,906.865,10.0941059429,29103808.961001825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2190788,190788 (2001 RT17),1905-11-10,N/A,N/A,N/A,N/A,915.256,22.8530878091,12228687.774176804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2191094,191094 (2002 EA3),1916-02-23,N/A,N/A,N/A,N/A,399.524,35.8822341965,74023952.554412301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2192559,192559 (1998 VO),1900-01-22,N/A,N/A,N/A,N/A,352.811,7.5724276146,57556853.379620249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2192563,192563 (1998 WZ6),1928-10-31,N/A,N/A,N/A,N/A,1470.763,15.8679224246,12517686.788719521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2192642,192642 (1999 RD32),1929-10-09,N/A,N/A,N/A,N/A,2116.131,12.7915535024,287751365.703914062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2193178,193178 (2000 PK5),1917-04-28,N/A,N/A,N/A,N/A,1212.112,19.8713758934,20935394.271244012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2194006,194006 (2001 SG10),1900-05-18,N/A,N/A,N/A,N/A,347.971,8.5065548938,19125483.393863922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2194126,194126 (2001 SG276),1903-04-30,N/A,N/A,N/A,N/A,1136.430,14.2937379328,21982414.56423042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2194268,194268 (2001 UY4),1903-02-09,N/A,N/A,N/A,N/A,927.989,30.5335264177,14589527.200382207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2194386,194386 (2001 VG5),1918-09-08,N/A,N/A,N/A,N/A,1752.034,19.7641171022,14398339.701342442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2196068,196068 (2002 TW55),1922-04-17,N/A,N/A,N/A,N/A,1017.519,38.1974705956,21726696.30359065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2196256,196256 (2003 EH1),1901-09-08,N/A,N/A,N/A,N/A,2591.449,13.1084679116,78373594.683705454,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2196625,196625 (2003 RM10),1900-09-07,N/A,N/A,N/A,N/A,376.307,19.9884095903,13382255.335325027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2197588,197588 (2004 HE12),1914-03-07,N/A,N/A,N/A,N/A,1620.103,26.0159422913,26351196.364689669,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2198752,198752 (2005 EA60),1904-03-25,N/A,N/A,N/A,N/A,442.122,12.4669157291,10819972.084831168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2198856,198856 (2005 LR3),1908-12-07,N/A,N/A,N/A,N/A,1704.287,14.5817099704,24804173.734501857,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2199003,199003 (2005 WJ56),1901-01-09,N/A,N/A,N/A,N/A,1003.558,12.3203187881,5552452.686671193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2199145,199145 (2005 YY128),1900-04-22,N/A,N/A,N/A,N/A,940.898,28.9395895768,16537603.66357711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2199801,199801 (2007 AE12),1901-05-21,N/A,N/A,N/A,N/A,577.488,22.6774045884,34459327.8102106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
